112020,2658,0.00,1
113020,2672,0.00,1
114020,2597,0.21,1
115020,2592,0.57,1
116020,2657,0.00,1
117020,2661,0.00,1
118020,2641,0.00,1
119020,2660,0.00,1
120020,2655,0.00,1
121020,2634,0.00,1
122020,2657,0.00,1
123020,2660,0.00,1
124020,2654,0.00,1
125020,2661,0.00,1
126020,2660,0.00,1
127020,2655,0.00,1
128020,2655,0.00,1
129020,2655,0.00,1
130020,2659,0.00,1
131020,2635,0.00,1
132020,2811,0.00,1
133020,2655,0.00,1
134020,2655,0.00,1
135020,2651,0.00,1
136020,2651,0.00,1
137020,2655,0.00,1
138020,2681,0.00,1
139020,2657,0.00,1
140020,2654,0.00,1
141020,2655,0.00,1
142020,2654,0.00,1
143020,2647,0.00,1
144020,2679,0.00,1
145020,2652,0.00,1
146020,2683,0.00,1
147020,2634,0.00,1
148020,2620,0.00,1
149020,2615,0.00,1
150020,2607,0.00,1
151020,1903,49.79,0
152020,2238,25.86,1
153020,1998,43.00,0
154020,2229,26.50,1
155020,1776,58.86,0
156020,1776,58.86,0
157020,1772,59.14,0
158020,1758,60.14,0
159020,1763,59.79,0
160020,1754,60.43,0
161020,1759,60.07,0
162020,1715,63.21,0
163020,1755,60.36,0
164020,1755,60.36,0
165020,1707,63.79,0
166020,1709,63.64,0
167020,1699,64.36,0
168020,1696,64.57,0
169020,1705,63.93,0
170020,1707,63.79,0
171020,1706,63.86,0
172020,1712,63.43,0
173020,1717,63.07,0
174020,1712,63.43,0
175020,1712,63.43,0
176020,1712,63.43,0
177020,1717,63.07,0
178020,1726,62.43,0
179020,1714,63.29,0
180020,1709,63.64,0
181020,1697,64.50,0
182020,1701,64.21,0
183020,1706,63.86,0
184020,1705,63.93,0
185020,1694,64.71,0
186020,1698,64.43,0
187020,1822,55.57,0
188020,1701,64.21,0
189020,1693,64.79,0
190020,1666,66.71,0
191020,1669,66.50,0
192020,1695,64.64,0
193020,1652,67.71,0
194020,1680,65.71,0
195020,1671,66.36,0
196020,1680,65.71,0
197020,1667,66.64,0
198020,1675,66.07,0
199020,1677,65.93,0
200020,1675,66.07,0
201020,1632,69.14,0
202020,1671,66.36,0
203020,1675,66.07,0
204020,1687,65.21,0
205020,2463,9.79,1
206020,2485,8.21,1
207020,2310,20.71,1
208020,1425,83.93,0
209020,1371,87.79,0
210020,1376,87.43,0
211020,1407,85.21,0
212020,1367,88.07,0
213020,1373,87.64,0
214020,1371,87.79,0
215020,1365,88.21,0
216020,1419,84.36,0
217020,1433,83.36,0
218020,1371,87.79,0
219020,1376,87.43,0
220020,1366,88.14,0
221020,1371,87.79,0
222020,1374,87.57,0
223020,1374,87.57,0
224020,1376,87.43,0
225020,1373,87.64,0
226020,1374,87.57,0
227020,1373,87.64,0
228020,1378,87.29,0
229020,1259,95.79,0
230020,1370,87.86,0
231020,1377,87.36,0
232020,1373,87.64,0
233020,1364,88.29,0
234020,1367,88.07,0
235020,1365,88.21,0
236020,1369,87.93,0
237020,1373,87.64,0
238020,1370,87.86,0
239020,1371,87.79,0
240020,1373,87.64,0
241020,1375,87.50,0
242020,1377,87.36,0
243020,1280,94.29,0
244020,1375,87.50,0
245020,1365,88.21,0
246020,1373,87.64,0
247020,1366,88.14,0
248020,1367,88.07,0
249020,1371,87.79,0
250020,1369,87.93,0
251020,1373,87.64,0
252020,1363,88.36,0
253020,1385,86.79,0
254020,1370,87.86,0
255020,1363,88.36,0
256020,1365,88.21,0
257020,1347,89.50,0
258020,1375,87.50,0
259020,1328,90.86,0
260020,1369,87.93,0
261020,1365,88.21,0
262020,1368,88.00,0
263020,1363,88.36,0
264020,1392,86.29,0
265020,1366,88.14,0
266020,1505,78.21,0
267020,1370,87.86,0
268020,1367,88.07,0
269020,1306,92.43,0
270020,1375,87.50,0
271020,1372,87.71,0
272020,1360,88.57,0
273020,1360,88.57,0
274020,1362,88.43,0
275020,1363,88.36,0
276020,1371,87.79,0
277020,1362,88.43,0
278020,1364,88.29,0
279020,1367,88.07,0
280020,1363,88.36,0
281020,1366,88.14,0
282020,1363,88.36,0
283020,1360,88.57,0
284020,1365,88.21,0
285020,1408,85.14,0
286020,1363,88.36,0
287020,1360,88.57,0
288020,1366,88.14,0
289020,1366,88.14,0
290020,1365,88.21,0
291020,1361,88.50,0
292020,1406,85.29,0
293020,1366,88.14,0
294020,1424,84.00,0
295020,1425,83.93,0
296020,1482,79.86,0
297020,1408,85.14,0
298020,1386,86.71,0
299020,1379,87.21,0
300020,1392,86.29,0
301020,1374,87.57,0
302020,1381,87.07,0
303020,1411,84.93,0
304020,1411,84.93,0
305020,1395,86.07,0
306020,1361,88.50,0
307020,1371,87.79,0
308020,1414,84.71,0
309020,1415,84.64,0
310020,1421,84.21,0
311020,1414,84.71,0
312020,1419,84.36,0
313020,1417,84.50,0
314020,1403,85.50,0
315020,1562,74.14,0
316020,1367,88.07,0
317020,1329,90.79,0
318020,1374,87.57,0
319020,1307,92.36,0
320020,1376,87.43,0
321020,1363,88.36,0
322020,1367,88.07,0
323020,1362,88.43,0
324020,1371,87.79,0
325020,1329,90.79,0
326020,1291,93.50,0
327020,1373,87.64,0
328020,1380,87.14,0
329020,1376,87.43,0
330020,1393,86.21,0
331020,1370,87.86,0
332020,1370,87.86,0
333020,1369,87.93,0
334020,1382,87.00,0
335020,1373,87.64,0
336020,1346,89.57,0
337020,1373,87.64,0
338020,1369,87.93,0
339020,1410,85.00,0
340020,1375,87.50,0
341020,1383,86.93,0
